Team,Player,Event,Mins,Secs,X,Y,X2,Y2,mitad,tiempo_total,fecha
Estrella,Romo,pase,7.0,28.0,24.0,65.0,34.0,92.0,1,448.0,2
Estrella,Villodo,conduccion,7.0,30.0,34.0,92.0,51.0,93.0,1,450.0,2
Estrella,Villodo,pase,7.0,32.0,51.0,93.0,85.0,90.0,1,452.0,2
Estrella,Ramos,perdida,7.0,35.0,85.0,90.0,,,1,455.0,2
Estrella,Pilat,pase,7.0,52.0,85.0,98.0,80.0,83.0,1,472.0,2
Estrella,Villodo,pase,7.0,57.0,80.0,82.0,70.0,75.0,1,477.0,2
Estrella,Retamozo,pase,8.0,2.0,70.0,75.0,90.0,92.0,1,482.0,2
Estrella,Pilat,perdida,8.0,3.0,90.0,92.0,,,1,483.0,2
Estrella,Villodo,falta cometida,8.0,7.0,85.0,83.0,,,1,487.0,2
Estrella,Grasso,despeje,8.0,40.0,25.0,70.0,,,1,520.0,2
Estrella,Pilat,despeje,8.0,51.0,20.0,86.0,,,1,531.0,2
Estrella,Dedomingo,recuperacion,8.0,54.0,19.0,64.0,,,1,534.0,2
Estrella,Dedomingo,pase,8.0,55.0,19.0,64.0,30.0,69.0,1,535.0,2
Estrella,Villodo,pase,8.0,56.0,30.0,69.0,25.0,76.0,1,536.0,2
Estrella,Romo,pase,9.0,0.0,25.0,76.0,35.0,26.0,1,540.0,2
Estrella,Tourn,recuperacion,9.0,1.0,25.0,21.0,,,1,541.0,2
Estrella,Tourn,pase,9.0,2.0,25.0,20.0,40.0,19.0,1,542.0,2
Estrella,Risculese,conduccion,9.0,6.0,39.0,18.0,45.0,6.0,1,546.0,2
Estrella,Risculese,falta recibida,9.0,7.0,45.0,6.0,,,1,547.0,2
Estrella,Tourn,tiro libre,9.0,32.0,35.0,5.0,80.0,18.0,1,572.0,2
Estrella,Tourn,pase,9.0,42.0,70.0,1.0,60.0,14.0,1,582.0,2
Estrella,Retamozo,pase,9.0,45.0,60.0,15.0,80.0,42.0,1,585.0,2
Estrella,Sanjiau,despeje,9.0,48.0,40.0,49.0,,,1,588.0,2
Estrella,Pilat,recuperacion,9.0,55.0,50.0,71.0,,,1,595.0,2
Estrella,Pilat,pase,9.0,57.0,50.0,70.0,65.0,67.0,1,597.0,2
Estrella,Romo,pase,10.0,0.0,65.0,66.0,75.0,91.0,1,600.0,2
Estrella,Pilat,perdida,10.0,5.0,75.0,91.0,,,1,605.0,2
Estrella,Sanjiau,despeje,10.0,16.0,35.0,92.0,,,1,616.0,2
Estrella,Ramos,recuperacion,10.0,18.0,70.0,92.0,,,1,618.0,2
Estrella,Ramos,pase,10.0,21.0,70.0,92.0,70.0,78.0,1,621.0,2
Estrella,Villodo,perdida,10.0,23.0,70.0,78.0,,,1,623.0,2
Estrella,Romo,recuperacion,10.0,28.0,55.0,79.0,,,1,628.0,2
Estrella,Romo,pase,10.0,29.0,55.0,79.0,48.0,92.0,1,629.0,2
Estrella,Pilat,pase,10.0,32.0,48.0,91.0,80.0,74.0,1,632.0,2
Estrella,Pilat,pase,10.0,43.0,80.0,98.0,74.0,88.0,1,643.0,2
Estrella,Romo,pase,10.0,44.0,74.0,88.0,85.0,96.0,1,644.0,2
Estrella,Pilat,centro,10.0,49.0,85.0,96.0,87.0,48.0,1,649.0,2
Estrella,Dedomingo,recuperacion,10.0,50.0,70.0,50.0,,,1,650.0,2
Estrella,Dedomingo,perdida,10.0,54.0,70.0,50.0,,,1,654.0,2
Estrella,Retamozo,recuperacion,10.0,57.0,51.0,50.0,,,1,657.0,2
Estrella,Retamozo,pase,10.0,59.0,51.0,49.0,56.0,7.0,1,659.0,2
Estrella,Tourn,pase,11.0,3.0,55.0,6.0,85.0,5.0,1,663.0,2
Estrella,Dedomingo,perdida,11.0,6.0,85.0,4.0,,,1,666.0,2
Estrella,Romo,recuperacion,11.0,51.0,45.0,50.0,,,1,711.0,2
Estrella,Romo,pase,11.0,53.0,45.0,49.0,70.0,77.0,1,713.0,2
Estrella,Ramos,pase,11.0,55.0,70.0,77.0,70.0,86.0,1,715.0,2
Estrella,Villodo,pase,11.0,58.0,70.0,86.0,85.0,89.0,1,718.0,2
Estrella,Ramos,pase,12.0,2.0,84.0,89.0,75.0,82.0,1,722.0,2
Estrella,Villodo,pase,12.0,5.0,75.0,82.0,89.0,90.0,1,725.0,2
Estrella,Ramos,centro,12.0,7.0,88.0,90.0,89.0,49.0,1,727.0,2
Estrella,Romo,recuperacion,13.0,6.0,45.0,83.0,,,1,786.0,2
Estrella,Romo,pase,13.0,8.0,44.0,83.0,55.0,76.0,1,788.0,2
Estrella,Villodo,pase,13.0,10.0,55.0,75.0,55.0,64.0,1,790.0,2
Estrella,Romo,pase,13.0,10.0,55.0,64.0,61.0,56.0,1,790.0,2
Estrella,Risculese,pase,13.0,12.0,60.0,54.0,65.0,38.0,1,792.0,2
Estrella,Dedomingo,pase,13.0,16.0,65.0,37.0,80.0,23.0,1,796.0,2
Estrella,Tourn,recuperacion,13.0,19.0,65.0,12.0,,,1,799.0,2
Estrella,Tourn,pase,13.0,21.0,65.0,9.0,75.0,6.0,1,801.0,2
Estrella,Risculese,conduccion,13.0,26.0,75.0,5.0,85.0,13.0,1,806.0,2
Estrella,Risculese,centro,13.0,30.0,85.0,12.0,93.0,75.0,1,810.0,2
Estrella,Pilat,recuperacion,13.0,35.0,74.0,76.0,,,1,815.0,2
Estrella,Pilat,remate,13.0,38.0,73.0,76.0,99.0,38.0,1,818.0,2
Estrella,Pilat,recuperacion,14.0,19.0,80.0,88.0,,,1,859.0,2
Estrella,Pilat,pase,14.0,22.0,80.0,87.0,81.0,65.0,1,862.0,2
Estrella,Risculese,pase,14.0,23.0,81.0,64.0,87.0,75.0,1,863.0,2
Estrella,Pilat,perdida,14.0,26.0,87.0,75.0,,,1,866.0,2
Estrella,Romo,falta cometida,14.0,32.0,85.0,86.0,,,1,872.0,2
Estrella,Sanjiau,despeje,14.0,58.0,25.0,62.0,,,1,898.0,2
Estrella,Dedomingo,despeje,15.0,0.0,35.0,33.0,,,1,900.0,2
Estrella,Sanjiau,despeje,15.0,20.0,40.0,97.0,,,1,920.0,2
Estrella,Grasso,despeje,15.0,34.0,30.0,95.0,,,1,934.0,2
Estrella,Pilat,despeje,15.0,38.0,39.0,94.0,,,1,938.0,2
Estrella,Retamozo,despeje,15.0,43.0,35.0,74.0,,,1,943.0,2
Estrella,Grasso,despeje,15.0,46.0,25.0,46.0,,,1,946.0,2
Estrella,Tourn,pase,16.0,1.0,35.0,1.0,58.0,4.0,1,961.0,2
Estrella,Villodo,perdida,16.0,4.0,58.0,4.0,,,1,964.0,2
Estrella,Grasso,recuperacion,16.0,8.0,30.0,10.0,,,1,968.0,2
Estrella,Grasso,pase,16.0,10.0,30.0,10.0,30.0,29.0,1,970.0,2
Estrella,Retamozo,perdida,16.0,12.0,30.0,28.0,,,1,972.0,2
Estrella,Grasso,recuperacion,16.0,17.0,20.0,5.0,,,1,977.0,2
Estrella,Tourn,pase,16.0,32.0,20.0,2.0,44.0,4.0,1,992.0,2
Estrella,Risculese,pase,16.0,34.0,44.0,3.0,50.0,14.0,1,994.0,2
Estrella,Sanjiau,despeje,16.0,39.0,20.0,39.0,,,1,999.0,2
Estrella,Romo,falta cometida,16.0,50.0,60.0,68.0,,,1,1010.0,2
Estrella,Dedomingo,recuperacion,17.0,24.0,25.0,42.0,,,1,1044.0,2
Estrella,Dedomingo,conduccion,17.0,26.0,25.0,41.0,34.0,35.0,1,1046.0,2
Estrella,Dedomingo,perdida,17.0,28.0,34.0,35.0,,,1,1048.0,2
Estrella,Retamozo,despeje,17.0,29.0,25.0,35.0,,,1,1049.0,2
Estrella,Retamozo,despeje,17.0,33.0,25.0,35.0,,,1,1053.0,2
Estrella,Dedomingo,despeje,17.0,33.0,29.0,27.0,,,1,1053.0,2
Estrella,Gerardi,recuperacion,17.0,42.0,5.0,63.0,,,1,1062.0,2
Estrella,Gerardi,pase,18.0,1.0,15.0,70.0,69.0,77.0,1,1081.0,2
Estrella,Villodo,perdida,18.0,2.0,70.0,79.0,,,1,1082.0,2
Estrella,Risculese,recuperacion,18.0,3.0,70.0,65.0,,,1,1083.0,2
Estrella,Risculese,conduccion,18.0,8.0,69.0,63.0,70.0,35.0,1,1088.0,2
Estrella,Risculese,remate,18.0,10.0,70.0,34.0,98.0,60.0,1,1090.0,2
Estrella,Romo,recuperacion,18.0,46.0,50.0,92.0,,,1,1126.0,2
Estrella,Romo,pase,18.0,47.0,50.0,91.0,70.0,78.0,1,1127.0,2
Estrella,Romo,recuperacion,19.0,13.0,25.0,81.0,,,1,1153.0,2
Estrella,Romo,pase,19.0,15.0,25.0,80.0,45.0,85.0,1,1155.0,2
Estrella,Gerardi,pase,19.0,45.0,5.0,58.0,6.0,77.0,1,1185.0,2
Estrella,Sanjiau,pase,19.0,49.0,5.0,77.0,51.0,61.0,1,1189.0,2
Estrella,Sanjiau,falta cometida,19.0,53.0,25.0,70.0,,,1,1193.0,2
Estrella,Gerardi,pase,21.0,21.0,5.0,63.0,5.0,73.0,1,1281.0,2
Estrella,Sanjiau,pase,21.0,23.0,4.0,73.0,10.0,92.0,1,1283.0,2
Estrella,Pilat,pase,21.0,28.0,9.0,92.0,70.0,77.0,1,1288.0,2
Estrella,Grasso,perdida,21.0,29.0,70.0,77.0,,,1,1289.0,2
Estrella,Romo,recuperacion,21.0,31.0,50.0,82.0,,,1,1291.0,2
Estrella,Romo,pase,21.0,31.0,50.0,81.0,75.0,82.0,1,1291.0,2
Estrella,Villodo,recuperacion,21.0,33.0,60.0,77.0,,,1,1293.0,2
Estrella,Villodo,pase,21.0,34.0,59.0,77.0,69.0,82.0,1,1294.0,2
Estrella,Ramos,conduccion,21.0,37.0,68.0,81.0,75.0,75.0,1,1297.0,2
Estrella,Ramos,perdida,21.0,38.0,75.0,75.0,,,1,1298.0,2
Estrella,Risculese,recuperacion,21.0,40.0,75.0,67.0,,,1,1300.0,2
Estrella,Sanjiau,recuperacion,21.0,49.0,6.0,78.0,,,1,1309.0,2
Estrella,Sanjiau,pase,21.0,55.0,6.0,78.0,45.0,53.0,1,1315.0,2
Estrella,Villodo,falta recibida,21.0,55.0,45.0,53.0,,,1,1315.0,2
Estrella,Sanjiau,tiro libre,22.0,29.0,40.0,58.0,64.0,28.0,1,1349.0,2
Estrella,Tourn,pase,22.0,59.0,25.0,2.0,65.0,3.0,1,1379.0,2
Estrella,Risculese,perdida,23.0,0.0,65.0,3.0,,,1,1380.0,2
Estrella,Tourn,pase,23.0,12.0,65.0,1.0,81.0,14.0,1,1392.0,2
Estrella,Ramos,pase,23.0,13.0,81.0,14.0,65.0,16.0,1,1393.0,2
Estrella,Dedomingo,pase,23.0,15.0,65.0,15.0,70.0,11.0,1,1395.0,2
Estrella,Villodo,conduccion,23.0,18.0,69.0,10.0,79.0,23.0,1,1398.0,2
Estrella,Villodo,perdida,23.0,19.0,78.0,22.0,,,1,1399.0,2
Estrella,Sanjiau,despeje,23.0,26.0,35.0,11.0,,,1,1406.0,2
Estrella,Tourn,pase,23.0,41.0,55.0,1.0,55.0,19.0,1,1421.0,2
Estrella,Romo,pase,23.0,45.0,55.0,19.0,75.0,8.0,1,1425.0,2
Estrella,Risculese,conduccion,23.0,50.0,75.0,7.0,75.0,24.0,1,1430.0,2
Estrella,Risculese,perdida,23.0,51.0,75.0,24.0,,,1,1431.0,2
Estrella,Retamozo,despeje,23.0,53.0,60.0,46.0,,,1,1433.0,2
Estrella,Romo,recuperacion,23.0,59.0,75.0,55.0,,,1,1439.0,2
Estrella,Romo,pase,24.0,0.0,75.0,54.0,89.0,76.0,1,1440.0,2
Estrella,Ramos,recuperacion,24.0,1.0,89.0,91.0,,,1,1441.0,2
Estrella,Ramos,centro,24.0,5.0,89.0,90.0,85.0,85.0,1,1445.0,2
Estrella,Grasso,despeje,24.0,13.0,25.0,66.0,,,1,1453.0,2
Estrella,Pilat,recuperacion,24.0,16.0,60.0,96.0,,,1,1456.0,2
Estrella,Pilat,conduccion,24.0,18.0,60.0,96.0,64.0,82.0,1,1458.0,2
Estrella,Pilat,perdida,24.0,19.0,64.0,82.0,,,1,1459.0,2
Estrella,Sanjiau,recuperacion,24.0,22.0,30.0,95.0,,,1,1462.0,2
Estrella,Sanjiau,despeje,24.0,24.0,30.0,94.0,,,1,1464.0,2
Estrella,Dedomingo,recuperacion,24.0,33.0,35.0,4.0,,,1,1473.0,2
Estrella,Dedomingo,perdida,24.0,36.0,30.0,2.0,,,1,1476.0,2
Estrella,Grasso,despeje,24.0,50.0,24.0,7.0,,,1,1490.0,2
Estrella,Tourn,pase,25.0,1.0,25.0,2.0,50.0,3.0,1,1501.0,2
Estrella,Dedomingo,recuperacion,25.0,3.0,39.0,4.0,,,1,1503.0,2
Estrella,Dedomingo,pase,25.0,5.0,39.0,3.0,44.0,13.0,1,1505.0,2
Estrella,Risculese,conduccion,25.0,7.0,44.0,11.0,53.0,6.0,1,1507.0,2
Estrella,Risculese,perdida,25.0,9.0,53.0,5.0,,,1,1509.0,2
Estrella,Tourn,pase,25.0,34.0,54.0,1.0,75.0,10.0,1,1534.0,2
Estrella,Tourn,pase,25.0,42.0,75.0,1.0,65.0,10.0,1,1542.0,2
Estrella,Dedomingo,conduccion,25.0,47.0,65.0,8.0,64.0,35.0,1,1547.0,2
Estrella,Dedomingo,pase,25.0,49.0,65.0,35.0,60.0,46.0,1,1549.0,2
Estrella,Retamozo,perdida,25.0,50.0,60.0,45.0,,,1,1550.0,2
Estrella,Retamozo,recuperacion,25.0,53.0,70.0,68.0,,,1,1553.0,2
Estrella,Retamozo,pase,25.0,55.0,70.0,68.0,85.0,91.0,1,1555.0,2
Estrella,Pilat,perdida,25.0,59.0,85.0,91.0,,,1,1559.0,2
Estrella,Pilat,recuperacion,26.0,19.0,45.0,94.0,,,1,1579.0,2
Estrella,Pilat,pase,26.0,20.0,45.0,94.0,61.0,87.0,1,1580.0,2
Estrella,Villodo,recuperacion,26.0,24.0,75.0,94.0,,,1,1584.0,2
Estrella,Villodo,conduccion,26.0,28.0,75.0,94.0,90.0,91.0,1,1588.0,2
Estrella,Villodo,perdida,26.0,29.0,90.0,90.0,,,1,1589.0,2
Estrella,Grasso,recuperacion,26.0,37.0,25.0,35.0,,,1,1597.0,2
Estrella,Grasso,pase,26.0,37.0,25.0,33.0,40.0,45.0,1,1597.0,2
Estrella,Retamozo,pase,26.0,40.0,40.0,44.0,40.0,23.0,1,1600.0,2
Estrella,Tourn,conduccion,26.0,44.0,40.0,20.0,45.0,7.0,1,1604.0,2
Estrella,Tourn,pase,26.0,48.0,45.0,6.0,60.0,26.0,1,1608.0,2
Estrella,Sanjiau,recuperacion,26.0,51.0,30.0,26.0,,,1,1611.0,2
Estrella,Sanjiau,pase,26.0,54.0,30.0,24.0,25.0,50.0,1,1614.0,2
Estrella,Grasso,pase,26.0,56.0,25.0,49.0,30.0,91.0,1,1616.0,2
Estrella,Pilat,conduccion,27.0,1.0,30.0,92.0,45.0,91.0,1,1621.0,2
Estrella,Pilat,pase,27.0,2.0,45.0,91.0,64.0,76.0,1,1622.0,2
Estrella,Grasso,recuperacion,27.0,9.0,25.0,58.0,,,1,1629.0,2
Estrella,Grasso,pase,27.0,13.0,25.0,56.0,25.0,9.0,1,1633.0,2
Estrella,Tourn,pase,27.0,17.0,25.0,7.0,20.0,22.0,1,1637.0,2
Estrella,Grasso,pase,27.0,21.0,20.0,21.0,20.0,75.0,1,1641.0,2
Estrella,Sanjiau,pase,27.0,26.0,19.0,75.0,80.0,22.0,1,1646.0,2
Estrella,Risculese,falta cometida,27.0,33.0,80.0,22.0,,,1,1653.0,2
Estrella,Pilat,recuperacion,28.0,0.0,20.0,64.0,,,1,1680.0,2
Estrella,Pilat,pase,28.0,1.0,20.0,64.0,34.0,65.0,1,1681.0,2
Estrella,Romo,perdida,28.0,2.0,34.0,65.0,,,1,1682.0,2
Estrella,Romo,recuperacion,28.0,6.0,30.0,94.0,,,1,1686.0,2
Estrella,Pilat,pase,28.0,18.0,20.0,98.0,30.0,91.0,1,1698.0,2
Estrella,Romo,pase,28.0,19.0,30.0,90.0,25.0,96.0,1,1699.0,2
Estrella,Pilat,pase,28.0,21.0,25.0,95.0,26.0,66.0,1,1701.0,2
Estrella,Retamozo,perdida,28.0,22.0,26.0,66.0,,,1,1702.0,2
Estrella,Villodo,recuperacion,28.0,26.0,40.0,85.0,,,1,1706.0,2
Estrella,Villodo,perdida,28.0,29.0,44.0,96.0,,,1,1709.0,2
Estrella,Dedomingo,despeje,28.0,41.0,27.0,66.0,,,1,1721.0,2
Estrella,Romo,recuperacion,28.0,43.0,24.0,75.0,,,1,1723.0,2
Estrella,Romo,pase,28.0,44.0,24.0,75.0,17.0,76.0,1,1724.0,2
Estrella,Sanjiau,pase,28.0,44.0,16.0,76.0,29.0,93.0,1,1724.0,2
Estrella,Pilat,pase,28.0,47.0,29.0,92.0,45.0,66.0,1,1727.0,2
Estrella,Risculese,pase,28.0,49.0,45.0,65.0,66.0,84.0,1,1729.0,2
Estrella,Pilat,recuperacion,28.0,51.0,44.0,96.0,,,1,1731.0,2
Estrella,Pilat,pase,28.0,53.0,44.0,95.0,44.0,77.0,1,1733.0,2
Estrella,Villodo,pase,28.0,59.0,44.0,75.0,69.0,13.0,1,1739.0,2
Estrella,Dedomingo,recuperacion,29.0,2.0,61.0,16.0,,,1,1742.0,2
Estrella,Dedomingo,pase,29.0,3.0,60.0,14.0,75.0,15.0,1,1743.0,2
Estrella,Risculese,pase,29.0,7.0,75.0,13.0,90.0,10.0,1,1747.0,2
Estrella,Tourn,centro,29.0,8.0,90.0,11.0,,,1,1748.0,2
Estrella,Tourn,centro,29.0,26.0,85.0,1.0,90.0,29.0,1,1766.0,2
Estrella,Tourn,centro,29.0,31.0,80.0,5.0,93.0,30.0,1,1771.0,2
Estrella,Dedomingo,recuperacion,29.0,35.0,85.0,25.0,,,1,1775.0,2
Estrella,Dedomingo,perdida,29.0,36.0,90.0,22.0,,,1,1776.0,2
Estrella,Retamozo,recuperacion,29.0,39.0,70.0,6.0,,,1,1779.0,2
Estrella,Retamozo,pase,29.0,42.0,70.0,5.0,79.0,36.0,1,1782.0,2
Estrella,Risculese,conduccion,29.0,46.0,79.0,35.0,85.0,17.0,1,1786.0,2
Estrella,Risculese,perdida,29.0,47.0,85.0,17.0,,,1,1787.0,2
Estrella,Tourn,centro,30.0,10.0,85.0,0.0,90.0,31.0,1,1810.0,2
Estrella,Retamozo,recuperacion,30.0,14.0,75.0,24.0,,,1,1814.0,2
Estrella,Retamozo,remate,30.0,16.0,75.0,23.0,100.0,49.0,1,1816.0,2
Estrella,Romo,recuperacion,30.0,53.0,55.0,87.0,,,1,1853.0,2
Estrella,Romo,pase,30.0,54.0,54.0,86.0,74.0,92.0,1,1854.0,2
Estrella,Ramos,perdida,30.0,55.0,74.0,92.0,,,1,1855.0,2
Estrella,Sanjiau,despeje,30.0,58.0,45.0,86.0,,,1,1858.0,2
Estrella,Grasso,recuperacion,31.0,20.0,25.0,63.0,,,1,1880.0,2
Estrella,Grasso,despeje,31.0,23.0,25.0,63.0,,,1,1883.0,2
Estrella,Grasso,recuperacion,31.0,43.0,10.0,73.0,,,1,1903.0,2
Estrella,Grasso,pase,31.0,45.0,10.0,73.0,15.0,94.0,1,1905.0,2
Estrella,Pilat,despeje,31.0,46.0,15.0,95.0,,,1,1906.0,2
Estrella,Sanjiau,despeje,32.0,33.0,15.0,70.0,,,1,1953.0,2
Estrella,Retamozo,recuperacion,32.0,34.0,19.0,57.0,,,1,1954.0,2
Estrella,Retamozo,pase,32.0,35.0,19.0,57.0,24.0,41.0,1,1955.0,2
Estrella,Dedomingo,pase,32.0,38.0,24.0,39.0,39.0,21.0,1,1958.0,2
Estrella,Risculese,recuperacion,32.0,42.0,30.0,20.0,,,1,1962.0,2
Estrella,Risculese,falta recibida,32.0,44.0,30.0,20.0,,,1,1964.0,2
Estrella,Sanjiau,tiro libre,33.0,6.0,25.0,19.0,80.0,92.0,1,1986.0,2
Estrella,Pilat,conduccion,33.0,9.0,80.0,91.0,70.0,77.0,1,1989.0,2
Estrella,Pilat,pase,33.0,10.0,70.0,77.0,81.0,76.0,1,1990.0,2
Estrella,Romo,perdida,33.0,12.0,81.0,76.0,,,1,1992.0,2
Estrella,Retamozo,falta recibida,33.0,18.0,35.0,65.0,,,1,1998.0,2
Estrella,Sanjiau,tiro libre,34.0,22.0,30.0,69.0,80.0,12.0,1,2062.0,2
Estrella,Tourn,perdida,34.0,24.0,80.0,12.0,,,1,2064.0,2
Estrella,Gerardi,recuperacion,34.0,52.0,14.0,61.0,,,1,2092.0,2
Estrella,Gerardi,pase,35.0,5.0,13.0,60.0,13.0,29.0,1,2105.0,2
Estrella,Grasso,pase,35.0,14.0,13.0,27.0,45.0,5.0,1,2114.0,2
Estrella,Risculese,perdida,35.0,17.0,45.0,5.0,,,1,2117.0,2
Estrella,Risculese,recuperacion,35.0,37.0,35.0,4.0,,,1,2137.0,2
Estrella,Risculese,perdida,35.0,39.0,40.0,8.0,,,1,2139.0,2
Estrella,Romo,despeje,35.0,40.0,40.0,21.0,,,1,2140.0,2
Estrella,Ramos,recuperacion,35.0,44.0,70.0,7.0,,,1,2144.0,2
Estrella,Ramos,perdida,35.0,47.0,70.0,4.0,,,1,2147.0,2
Estrella,Tourn,pase,36.0,7.0,70.0,2.0,65.0,11.0,1,2167.0,2
Estrella,Retamozo,remate,36.0,11.0,66.0,11.0,96.0,40.0,1,2171.0,2
Estrella,Dedomingo,falta cometida,36.0,54.0,51.0,50.0,,,1,2214.0,2
Estrella,Grasso,despeje,37.0,35.0,10.0,37.0,,,1,2255.0,2
Estrella,Villodo,recuperacion,37.0,38.0,40.0,28.0,,,1,2258.0,2
Estrella,Villodo,conduccion,37.0,50.0,40.0,27.0,75.0,9.0,1,2270.0,2
Estrella,Villodo,falta recibida,37.0,52.0,75.0,9.0,,,1,2272.0,2
Estrella,Villodo,tiro libre,38.0,43.0,75.0,8.0,89.0,46.0,1,2323.0,2
Estrella,Villodo,falta cometida,38.0,48.0,70.0,38.0,,,1,2328.0,2
Estrella,Sanjiau,despeje,39.0,31.0,20.0,64.0,,,1,2371.0,2
Estrella,Dedomingo,falta recibida,39.0,37.0,25.0,50.0,,,1,2377.0,2
Estrella,Sanjiau,tiro libre,40.0,9.0,25.0,49.0,80.0,9.0,1,2409.0,2
Estrella,Retamozo,recuperacion,40.0,20.0,55.0,36.0,,,1,2420.0,2
Estrella,Retamozo,pase,40.0,24.0,55.0,35.0,65.0,13.0,1,2424.0,2
Estrella,Tourn,pase,40.0,45.0,34.0,1.0,84.0,5.0,1,2445.0,2
Estrella,Risculese,conduccion,40.0,49.0,85.0,3.0,90.0,3.0,1,2449.0,2
Estrella,Risculese,perdida,40.0,53.0,90.0,3.0,,,1,2453.0,2
Estrella,Villodo,falta cometida,40.0,56.0,85.0,10.0,,,1,2456.0,2
Estrella,Retamozo,despeje,41.0,42.0,35.0,19.0,,,1,2502.0,2
Estrella,Pilat,recuperacion,41.0,48.0,34.0,63.0,,,1,2508.0,2
Estrella,Pilat,pase,41.0,48.0,34.0,62.0,40.0,62.0,1,2508.0,2
Estrella,Romo,pase,41.0,51.0,39.0,60.0,55.0,87.0,1,2511.0,2
Estrella,Ramos,conduccion,41.0,54.0,55.0,87.0,45.0,94.0,1,2514.0,2
Estrella,Ramos,pase,41.0,55.0,45.0,94.0,55.0,79.0,1,2515.0,2
Estrella,Romo,pase,41.0,56.0,55.0,78.0,64.0,88.0,1,2516.0,2
Estrella,Pilat,pase,42.0,19.0,24.0,98.0,45.0,86.0,1,2539.0,2
Estrella,Romo,pase,42.0,24.0,45.0,85.0,49.0,96.0,1,2544.0,2
Estrella,Villodo,falta recibida,42.0,27.0,50.0,96.0,,,1,2547.0,2
Estrella,Sanjiau,tiro libre,42.0,57.0,50.0,95.0,81.0,27.0,1,2577.0,2
Estrella,Risculese,pase,42.0,57.0,80.0,25.0,85.0,18.0,1,2577.0,2
Estrella,Retamozo,recuperacion,43.0,10.0,5.0,64.0,,,1,2590.0,2
Estrella,Retamozo,pase,43.0,14.0,5.0,63.0,54.0,71.0,1,2594.0,2
Estrella,Villodo,conduccion,43.0,17.0,54.0,70.0,51.0,94.0,1,2597.0,2
Estrella,Villodo,perdida,43.0,19.0,51.0,94.0,,,1,2599.0,2
Estrella,Pilat,despeje,43.0,20.0,35.0,93.0,,,1,2600.0,2
Estrella,Retamozo,despeje,43.0,24.0,30.0,78.0,,,1,2604.0,2
Estrella,Risculese,recuperacion,43.0,26.0,51.0,74.0,,,1,2606.0,2
Estrella,Risculese,perdida,43.0,27.0,49.0,74.0,,,1,2607.0,2
Estrella,Dedomingo,recuperacion,43.0,28.0,45.0,73.0,,,1,2608.0,2
Estrella,Dedomingo,pase,43.0,29.0,45.0,72.0,40.0,78.0,1,2609.0,2
Estrella,Retamozo,pase,43.0,32.0,39.0,78.0,60.0,32.0,1,2612.0,2
Estrella,Tourn,recuperacion,43.0,36.0,55.0,29.0,,,1,2616.0,2
Estrella,Tourn,pase,43.0,38.0,55.0,28.0,50.0,12.0,1,2618.0,2
Estrella,Romo,pase,43.0,41.0,50.0,11.0,30.0,16.0,1,2621.0,2
Estrella,Grasso,pase,43.0,44.0,30.0,15.0,75.0,17.0,1,2624.0,2
Estrella,Risculese,pase,43.0,46.0,74.0,16.0,64.0,7.0,1,2626.0,2
Estrella,Tourn,conduccion,43.0,50.0,64.0,6.0,84.0,7.0,1,2630.0,2
Estrella,Tourn,centro,43.0,51.0,84.0,6.0,85.0,10.0,1,2631.0,2
Estrella,Romo,recuperacion,43.0,54.0,80.0,13.0,,,1,2634.0,2
Estrella,Romo,perdida,43.0,56.0,80.0,2.0,,,1,2636.0,2
Estrella,Grasso,despeje,44.0,14.0,30.0,6.0,,,1,2654.0,2
Estrella,Romo,recuperacion,44.0,16.0,40.0,13.0,,,1,2656.0,2
Estrella,Romo,pase,44.0,17.0,40.0,12.0,51.0,1.0,1,2657.0,2
Estrella,Dedomingo,recuperacion,44.0,37.0,30.0,30.0,,,1,2677.0,2
Estrella,Dedomingo,pase,44.0,42.0,29.0,28.0,60.0,82.0,1,2682.0,2
Estrella,Ramos,conduccion,44.0,46.0,60.0,82.0,84.0,69.0,1,2686.0,2
Estrella,Ramos,remate,44.0,46.0,84.0,69.0,97.0,42.0,1,2686.0,2
Estrella,Grasso,despeje,44.0,57.0,39.0,5.0,,,1,2697.0,2
Estrella,Sanjiau,despeje,45.0,7.0,10.0,14.0,,,1,2707.0,2
Estrella,Grasso,despeje,45.0,40.0,10.0,29.0,,,1,2740.0,2
Estrella,Romo,falta recibida,45.0,44.0,20.0,26.0,,,1,2744.0,2
Estrella,Sanjiau,tiro libre,46.0,20.0,20.0,24.0,70.0,25.0,1,2780.0,2
Estrella,Pilat,recuperacion,46.0,27.0,30.0,75.0,,,1,2787.0,2
Estrella,Pilat,conduccion,46.0,30.0,30.0,75.0,20.0,82.0,1,2790.0,2
Estrella,Pilat,pase,46.0,31.0,19.0,82.0,35.0,81.0,1,2791.0,2
Estrella,Dedomingo,conduccion,46.0,33.0,34.0,80.0,41.0,94.0,1,2793.0,2
Estrella,Dedomingo,perdida,46.0,34.0,41.0,94.0,,,1,2794.0,2
Estrella,Pilat,recuperacion,46.0,37.0,34.0,86.0,,,1,2797.0,2
Estrella,Pilat,pase,46.0,37.0,34.0,85.0,40.0,80.0,1,2797.0,2
Estrella,Villodo,pase,46.0,41.0,40.0,80.0,45.0,95.0,1,2801.0,2
Estrella,Pilat,pase,46.0,43.0,45.0,94.0,40.0,90.0,1,2803.0,2
