Team,Player,Event,Mins,Secs,X,Y,X2,Y2,mitad,tiempo_total,fecha
Estrella,Marinucci,pase,33.0,50.0,40.0,88.0,30.0,94.0,1,2030.0,3
Estrella,Donoso,centro,34.0,23.0,30.0,97.0,14.0,74.0,1,2063.0,3
Estrella,Romo,pase,34.0,24.0,14.0,74.0,13.0,94.0,1,2064.0,3
Estrella,Donoso,conduccion,34.0,29.0,12.0,94.0,1.0,78.0,1,2069.0,3
Estrella,Donoso,centro,34.0,30.0,1.0,79.0,6.0,56.0,1,2070.0,3
Estrella,Barneix,recuperacion,34.0,34.0,14.0,28.0,,,1,2074.0,3
Estrella,Barneix,conduccion,34.0,34.0,14.0,28.0,5.0,25.0,1,2074.0,3
Estrella,Barneix,falta cometida,34.0,37.0,5.0,24.0,,,1,2077.0,3
Estrella,Pilat,recuperacion,36.0,3.0,68.0,19.0,,,1,2163.0,3
Estrella,Pilat,pase,36.0,5.0,68.0,18.0,31.0,8.0,1,2165.0,3
Estrella,Marcoff,pase,36.0,6.0,29.0,7.0,35.0,4.0,1,2166.0,3
Estrella,Marinucci,conduccion,36.0,12.0,35.0,2.0,14.0,22.0,1,2172.0,3
Estrella,Marinucci,perdida,36.0,15.0,14.0,22.0,,,1,2175.0,3
Estrella,Graso,recuperacion,36.0,41.0,74.0,69.0,,,1,2201.0,3
Estrella,Graso,pase,36.0,43.0,74.0,69.0,39.0,51.0,1,2203.0,3
Estrella,Marinucci,pase,36.0,43.0,38.0,51.0,26.0,57.0,1,2203.0,3
Estrella,Donoso,despeje,36.0,55.0,48.0,80.0,,,1,2215.0,3
Estrella,Sanjiau,despeje,37.0,0.0,79.0,28.0,,,1,2220.0,3
Estrella,Pilat,recuperacion,37.0,5.0,86.0,26.0,,,1,2225.0,3
Estrella,Pilat,pase,37.0,6.0,85.0,25.0,92.0,25.0,1,2226.0,3
Estrella,Sanjiau,conduccion,37.0,9.0,92.0,24.0,89.0,5.0,1,2229.0,3
Estrella,Sanjiau,despeje,37.0,14.0,89.0,5.0,,,1,2234.0,3
Estrella,Pilat,despeje,37.0,45.0,79.0,5.0,,,1,2265.0,3
Estrella,Retamozo,despeje,37.0,52.0,60.0,33.0,,,1,2272.0,3
Estrella,Videla,recuperacion,37.0,55.0,54.0,39.0,,,1,2275.0,3
Estrella,Videla,pase,37.0,57.0,54.0,38.0,51.0,29.0,1,2277.0,3
Estrella,Romo,falta cometida,38.0,1.0,43.0,34.0,,,1,2281.0,3
Estrella,Pilat,recuperacion,38.0,9.0,70.0,13.0,,,1,2289.0,3
Estrella,Pilat,despeje,38.0,14.0,69.0,12.0,,,1,2294.0,3
Estrella,Pilat,pase,39.0,1.0,64.0,2.0,49.0,8.0,1,2341.0,3
Estrella,Romo,pase,39.0,3.0,49.0,7.0,55.0,3.0,1,2343.0,3
Estrella,Pilat,pase,39.0,3.0,54.0,3.0,37.0,9.0,1,2343.0,3
Estrella,Marinucci,perdida,39.0,7.0,37.0,9.0,,,1,2347.0,3
Estrella,Pilat,pase,39.0,12.0,38.0,1.0,25.0,19.0,1,2352.0,3
Estrella,Marcoff,pase,39.0,15.0,24.0,17.0,28.0,30.0,1,2355.0,3
Estrella,Videla,despeje,39.0,17.0,29.0,31.0,,,1,2357.0,3
Estrella,Graso,recuperacion,39.0,22.0,53.0,68.0,,,1,2362.0,3
Estrella,Graso,pase,39.0,24.0,52.0,67.0,45.0,60.0,1,2364.0,3
Estrella,Videla,pase,39.0,26.0,44.0,58.0,42.0,45.0,1,2366.0,3
Estrella,Videla,recuperacion,39.0,30.0,39.0,55.0,,,1,2370.0,3
Estrella,Videla,pase,39.0,30.0,38.0,53.0,33.0,46.0,1,2370.0,3
Estrella,Videla,recuperacion,39.0,31.0,38.0,53.0,,,1,2371.0,3
Estrella,Videla,conduccion,39.0,36.0,37.0,51.0,21.0,64.0,1,2376.0,3
Estrella,Videla,perdida,39.0,36.0,20.0,64.0,,,1,2376.0,3
Estrella,Videla,recuperacion,39.0,39.0,19.0,64.0,,,1,2379.0,3
Estrella,Ramos,recuperacion,39.0,41.0,17.0,82.0,,,1,2381.0,3
Estrella,Ramos,pase,39.0,44.0,16.0,81.0,10.0,87.0,1,2384.0,3
Estrella,Donoso,conduccion,39.0,46.0,10.0,86.0,1.0,74.0,1,2386.0,3
Estrella,Donoso,centro,39.0,48.0,1.0,74.0,2.0,56.0,1,2388.0,3
Estrella,Marinucci,gol,39.0,49.0,2.0,55.0,0.0,52.0,1,2389.0,3
Estrella,Gerardi,pase,41.0,22.0,95.0,36.0,95.0,62.0,1,2482.0,3
Estrella,Graso,pase,41.0,26.0,95.0,62.0,85.0,93.0,1,2486.0,3
Estrella,Donoso,pase,41.0,31.0,85.0,93.0,17.0,71.0,1,2491.0,3
Estrella,Videla,recuperacion,41.0,33.0,36.0,64.0,,,1,2493.0,3
Estrella,Videla,perdida,41.0,34.0,35.0,61.0,,,1,2494.0,3
Estrella,Romo,recuperacion,41.0,35.0,45.0,56.0,,,1,2495.0,3
Estrella,Romo,pase,41.0,38.0,45.0,56.0,38.0,13.0,1,2498.0,3
Estrella,Pilat,conduccion,41.0,42.0,38.0,13.0,15.0,13.0,1,2502.0,3
Estrella,Pilat,centro,41.0,43.0,15.0,10.0,10.0,32.0,1,2503.0,3
Estrella,Donoso,recuperacion,41.0,49.0,55.0,54.0,,,1,2509.0,3
Estrella,Donoso,pase,41.0,54.0,55.0,53.0,3.0,78.0,1,2514.0,3
Estrella,Sanjiau,despeje,42.0,9.0,55.0,40.0,,,1,2529.0,3
Estrella,Donoso,recuperacion,42.0,20.0,92.0,87.0,,,1,2540.0,3
Estrella,Donoso,despeje,42.0,22.0,92.0,86.0,,,1,2542.0,3
Estrella,Pilat,despeje,42.0,33.0,94.0,30.0,,,1,2553.0,3
Estrella,Gerardi,despeje,43.0,6.0,94.0,50.0,,,1,2586.0,3
Estrella,Marinucci,despeje,43.0,10.0,89.0,68.0,,,1,2590.0,3
Estrella,Sanjiau,despeje,43.0,14.0,86.0,44.0,,,1,2594.0,3
Estrella,Donoso,falta cometida,43.0,21.0,75.0,61.0,,,1,2601.0,3
Estrella,Gerardi,recuperacion,44.0,15.0,98.0,56.0,,,1,2655.0,3
Estrella,Gerardi,pase,44.0,27.0,97.0,54.0,89.0,90.0,1,2667.0,3
Estrella,Donoso,pase,44.0,29.0,87.0,89.0,45.0,63.0,1,2669.0,3
Estrella,Marcoff,perdida,44.0,34.0,45.0,62.0,,,1,2674.0,3
Estrella,Gerardi,pase,45.0,46.0,95.0,61.0,10.0,90.0,1,2746.0,3
Estrella,Ramos,centro,45.0,48.0,10.0,90.0,10.0,64.0,1,2748.0,3
Estrella,Videla,despeje,45.0,53.0,42.0,73.0,,,1,2753.0,3
Estrella,Retamozo,despeje,46.0,10.0,15.0,9.0,,,2,2770.0,3
Estrella,Romo,recuperacion,46.0,19.0,36.0,60.0,,,2,2779.0,3
Estrella,Romo,perdida,46.0,20.0,37.0,60.0,,,2,2780.0,3
Estrella,Sanjiau,despeje,46.0,26.0,10.0,75.0,,,2,2786.0,3
Estrella,Marinucci,despeje,46.0,29.0,42.0,76.0,,,2,2789.0,3
Estrella,Retamozo,despeje,46.0,33.0,35.0,55.0,,,2,2793.0,3
Estrella,Retamozo,despeje,46.0,43.0,45.0,61.0,,,2,2803.0,3
Estrella,Ramos,recuperacion,46.0,44.0,51.0,37.0,,,2,2804.0,3
Estrella,Ramos,conduccion,46.0,50.0,51.0,37.0,94.0,16.0,2,2810.0,3
Estrella,Ramos,centro,46.0,53.0,94.0,16.0,97.0,68.0,2,2813.0,3
Estrella,Pilat,recuperacion,46.0,59.0,71.0,90.0,,,2,2819.0,3
Estrella,Pilat,pase,47.0,2.0,71.0,92.0,80.0,80.0,2,2822.0,3
Estrella,Videla,pase,47.0,3.0,81.0,81.0,76.0,82.0,2,2823.0,3
Estrella,Pilat,remate,47.0,3.0,76.0,83.0,81.0,77.0,2,2823.0,3
Estrella,Retamozo,recuperacion,47.0,16.0,30.0,81.0,,,2,2836.0,3
Estrella,Retamozo,pase,47.0,16.0,30.0,81.0,20.0,77.0,2,2836.0,3
Estrella,Sanjiau,pase,47.0,22.0,21.0,78.0,61.0,40.0,2,2842.0,3
Estrella,Marcoff,recuperacion,47.0,23.0,65.0,64.0,,,2,2843.0,3
Estrella,Marcoff,remate,47.0,23.0,65.0,65.0,98.0,43.0,2,2843.0,3
Estrella,Graso,despeje,47.0,34.0,30.0,39.0,,,2,2854.0,3
Estrella,Ramos,recuperacion,47.0,35.0,58.0,23.0,,,2,2855.0,3
Estrella,Ramos,pase,47.0,39.0,59.0,24.0,61.0,56.0,2,2859.0,3
Estrella,Romo,pase,47.0,41.0,61.0,56.0,67.0,87.0,2,2861.0,3
Estrella,Pilat,centro,47.0,45.0,68.0,88.0,90.0,60.0,2,2865.0,3
Estrella,Marinucci,remate,47.0,45.0,90.0,61.0,99.0,57.0,2,2865.0,3
Estrella,Retamozo,despeje,48.0,16.0,20.0,52.0,,,2,2896.0,3
Estrella,Gerardi,recuperacion,48.0,26.0,5.0,46.0,,,2,2906.0,3
